order_id,item_number,quantity_ordered
20033150,574481475306,2
20033150,574489065209,2
20033151,574408899571,3
20033151,574431679997,2
20033151,574436534326,1
20033151,574465673455,2
20033151,574466772854,2
20033152,574404270735,2
20033152,574424372201,1
20033152,574434828631,4
20033152,574436908190,3
20033152,574442310089,1
20033152,574447791484,3
20033152,574466871240,1
20033152,574472195045,2
20033152,574473526600,2
20033152,574481577431,3
20033152,574488005980,2
20033152,574490216669,2
20033153,574410016368,1
20033153,574432560191,1
20033153,574435203929,1
20033153,574444829298,1
20033153,574447427687,1
20033153,574452649069,2
20033153,574460434923,1
20033153,574462596083,2
20033153,574483180267,2
20033153,574484192162,1
20033154,574402442675,1
20033154,574404486681,1
20033154,574411987173,3
20033154,574432560191,2
20033154,574437177669,2
20033154,574453954332,1
20033154,574469086975,2
20033155,574437053848,2
20033155,574438554090,1
20033155,574442255972,1
20033155,574448224845,2
20033155,574458771689,2
20033155,574478494650,1
20033155,574494963149,4
20033156,574447447436,1
20033156,574477444550,1
20033157,574409189656,2
20033157,574417073425,4
20033157,574421798775,2
20033157,574479927820,1
20033157,574486170068,2
20033158,574405947145,1
20033158,574448224845,3
20033158,574465673455,2
20033158,574474333877,3
20033158,574479262198,4
20033158,574486851339,4
20033158,574492127844,2
20033159,574405947145,3
20033159,574406778568,1
20033159,574408912854,1
20033159,574413631071,2
20033159,574418480066,1
20033159,574420986384,2
20033159,574429162411,4
20033159,574432560191,1
20033159,574434497775,1
20033159,574435203929,3
20033159,574471319164,1
20033159,574476705728,1
20033159,574484192162,1
20033159,574487861166,1
20033159,574494963149,1
20033160,574421798775,1
20033160,574428086068,2
20033160,574435203929,3
20033160,574444829298,1
20033160,574450690379,1
20033160,574453954332,1
20033160,574462317681,4
20033160,574466772854,1
20033160,574467656334,1
20033160,574479238621,2
20033161,574403916710,3
20033161,574424372201,2
20033161,574427008440,3
20033161,574441977397,1
20033161,574447736272,2
20033161,574456167029,4
20033161,574457102141,3
20033161,574460715123,3
20033161,574484586646,2
20033161,574486687622,3
20033161,574491853841,1
20033162,574406689788,1
20033162,574408899571,1
20033162,574418628663,1
20033162,574439922191,3
20033162,574453353917,1
20033162,574484903473,2
20033162,574491765163,1
20033163,574401713944,2
20033163,574403916710,2
20033163,574430703427,2
20033163,574438453481,3
20033163,574462722455,3
20033163,574486541227,2
20033163,574492290565,2
20033164,574404270735,4
20033164,574411987173,2
20033164,574436908190,3
20033164,574462596083,4
20033164,574480911473,3
20033164,574496278286,1
20033165,574444342577,1
20033165,574450529566,2
20033165,574453954332,1
20033165,574462596083,1
20033165,574474333877,3
20033165,574479262198,1
20033165,574479894192,1
20033165,574479927820,1
20033165,574480012089,1
20033165,574481577431,3
20033165,574484586646,1
20033165,574485560570,1
20033166,574448224845,1
20033166,574454879452,1
20033166,574481475306,2
20033166,574482797416,1
20033167,574418108881,1
20033167,574428512332,1
20033167,574429162411,2
20033167,574441377813,1
20033167,574454879452,2
20033167,574463211808,1
20033167,574478826008,2
20033167,574484076944,1
20033168,574402632161,1
20033168,574403982995,1
20033168,574412307019,2
20033168,574424688489,1
20033168,574448789045,2
20033168,574480911473,2
20033168,574492127844,2
20033169,574417563965,2
20033169,574423480773,1
20033169,574430069266,2
20033169,574444829298,1
20033169,574491058128,1
20033169,574492632066,2
20033170,574422716529,1
20033170,574424087903,2
20033170,574453353917,3
20033170,574462317681,4
20033170,574481602994,1
20033170,574486851339,1
20033171,574401713944,1
20033171,574404270735,3
20033171,574426015271,1
20033171,574447138533,3
20033171,574450690379,1
20033171,574485097457,1
20033171,574486491838,3
20033171,574486851339,4
20033171,574487861166,1
20033172,574411052954,1
20033172,574425108790,1
20033172,574436908190,3
20033172,574444138575,1
20033172,574453353917,2
20033172,574466772854,2
20033172,574479238621,2
20033172,574483180267,1
20033172,574492127844,1
20033173,574403916710,2
20033173,574424372201,1
20033174,574429488233,1
20033174,574435388720,3
20033174,574438188638,1
20033174,574438938970,2
20033174,574455531242,2
20033174,574469567187,1
20033174,574470528150,1
20033174,574479894192,3
20033175,574436908190,1
20033175,574447138533,1
20033176,574402442675,1
20033176,574408899571,2
20033176,574418231424,1
20033176,574431766661,1
20033176,574490216669,2
20033177,574422397958,1
20033177,574422397958,2
20033177,574445585740,2
20033177,574460434923,3
20033177,574471319164,3
20033178,574418647592,2
20033178,574429212394,1
20033178,574444829298,2
20033178,574446788380,2
20033178,574460715123,1
20033178,574461829917,2
20033178,574462596083,4
20033178,574477622296,1
20033178,574478494650,1
20033178,574478580898,1
20033178,574482475820,1
20033178,574493175249,2
20033179,574403982995,3
20033179,574425069329,3
20033179,574428006583,1
20033179,574441556000,3
20033179,574442310089,1
20033179,574458771689,3
20033179,574488776629,3
20033180,574403982995,1
20033180,574433483589,1
20033180,574444342577,1
20033180,574447736272,2
20033180,574453973300,2
20033180,574465673455,2
20033180,574488005980,1
20033180,574495051857,2
20033181,574406778568,1
20033181,574430069266,2
20033181,574435203929,1
20033181,574437053848,2
20033181,574463211808,4
20033181,574472908417,1
20033181,574475479981,1
20033181,574475789355,2
20033181,574493175249,1
20033181,574494963149,1
20033182,574412307019,2
20033182,574421798775,4
20033182,574435388720,3
20033182,574444829298,2
20033182,574448546947,2
20033182,574477444550,1
20033183,574412321822,2
20033183,574427008440,1
20033183,574435203929,1
20033183,574462317681,2
20033183,574488572539,1
20033183,574492632066,2
20033183,574494824581,1
20033183,574496278286,1
20033184,574401147676,3
20033184,574405088157,3
20033184,574418647592,3
20033184,574422397958,1
20033184,574432560191,3
20033184,574442310089,1
20033184,574463070811,2
20033184,574478494650,1
20033184,574479307520,1
20033184,574484076944,3
20033184,574493175249,3
20033185,574406689788,3
20033185,574442255972,1
20033185,574446788380,1
20033185,574462673372,1
20033185,574480012089,2
20033185,574485628963,1
20033186,574412010806,1
20033186,574413631071,1
20033186,574418621774,3
20033186,574443755826,4
20033186,574446859498,3
20033186,574483841626,3
20033186,574491296256,1
20033186,574494824581,1
20033186,574494963149,3
20033187,574428785109,1
20033187,574435544770,2
20033187,574438829548,1
20033187,574465679850,1
20033187,574472908417,1
20033187,574474791408,2
20033187,574491296256,1
20033188,574404498569,3
20033188,574409189656,1
20033188,574426287708,2
20033188,574434828631,2
20033188,574447736272,4
20033188,574453623733,1
20033188,574456167029,1
20033188,574481475306,1
20033188,574488776629,1
20033189,574401713944,1
20033189,574418231424,2
20033189,574437053848,3
20033189,574447766696,2
20033189,574451651808,3
20033189,574478826008,2
20033190,574410540967,4
20033190,574412307019,1
20033190,574423924138,3
20033190,574425627658,2
20033190,574449605896,4
20033190,574491853841,1
20033191,574424372201,1
20033191,574442871613,1
20033191,574453623733,1
20033191,574482797416,3
20033192,574422397958,4
20033192,574448214582,2
20033192,574448546947,1
20033192,574453712859,2
20033192,574456740862,1
20033192,574483122289,1
20033193,574404270735,1
20033193,574422969524,1
20033193,574429133945,2
20033193,574447427687,1
20033193,574452649069,3
20033193,574454879452,1
20033193,574480911473,1
20033194,574430703427,3
20033194,574441377813,2
20033194,574442255972,3
20033194,574444342577,1
20033194,574457102141,3
20033194,574467607197,2
20033194,574470528150,1
20033194,574470528150,3
20033194,574479238621,1
20033194,574479894192,1
20033194,574485560570,1
20033194,574488966550,2
20033194,574489065209,2
20033195,574402510495,1
20033195,574425627658,1
20033195,574446788380,2
20033195,574467617127,1
20033195,574496278286,3
20033196,574418072861,3
20033196,574418647592,3
20033196,574420177284,2
20033196,574436534326,2
20033196,574448188910,1
20033196,574458771689,2
20033196,574462596083,2
20033196,574483548556,1
20033196,574485628963,1
20033196,574486851339,1
20033196,574492290565,3
20033197,574419085889,1
20033197,574444829298,2
20033197,574446859498,1
20033197,574484076944,2
20033198,574423999766,3
20033198,574453353917,2
20033198,574487861166,1
20033199,574410016368,1
20033199,574419085889,1
20033199,574435190009,1
20033199,574439922191,1
20033199,574445764513,4
20033199,574446859498,1
20033199,574451956079,2
20033199,574453697906,3
20033199,574477622296,1
20033199,574483804747,2
20033199,574491765163,1
20033199,574491853841,2
20033200,574410281339,1
20033200,574447766696,3
20033200,574461431124,1
20033200,574469180387,1
20033200,574474427515,1
20033200,574491379250,3
20033201,574418848329,1
20033201,574451824139,3
20033201,574456740862,2
20033201,574476705728,1
20033201,574478423402,1
20033201,574495597477,4
20033202,574411236759,1
20033202,574413072327,2
20033202,574437053848,1
20033202,574442871613,3
20033202,574444946807,1
20033202,574449413194,3
20033202,574454801871,3
20033202,574466662197,2
20033202,574474791408,1
20033202,574479238621,1
20033202,574483548556,1
20033203,574401713944,1
20033203,574402712185,1
20033203,574410540967,1
20033203,574437877616,2
20033203,574441556000,1
20033203,574447427687,1
20033204,574428086068,2
20033204,574429162411,3
20033204,574429732656,3
20033204,574434497775,1
20033204,574445854142,3
20033204,574447447436,4
20033204,574456740862,4
20033204,574471319164,2
20033204,574480911473,2
20033204,574491058128,1
20033204,574492127844,1
20033205,574437877616,1
20033205,574461829917,1
20033206,574411052954,1
20033206,574435203929,1
20033206,574453005307,1
20033206,574458415882,2
20033206,574468334957,1
20033206,574477444550,4
20033206,574481602994,1
20033206,574494824581,1
20033207,574401147676,1
20033207,574424576405,1
20033207,574424688489,1
20033207,574437177669,1
20033207,574438453481,2
20033207,574473547794,2
20033207,574482797416,1
20033207,574486061106,2
20033207,574494824581,4
20033208,574404270735,3
20033208,574438439324,1
20033208,574477444550,3
20033208,574477709209,2
20033208,574491296256,1
20033209,574420986384,1
20033209,574423924138,2
20033209,574458625940,2
20033209,574491765163,1
20033210,574418621774,1
20033210,574428785109,1
20033210,574435544770,3
20033210,574447736272,3
20033210,574477709209,1
20033210,574478423402,1
20033210,574483180267,1
20033211,574414084742,1
20033211,574416727803,1
20033211,574425725994,3
20033211,574430133102,1
20033211,574445585740,3
20033211,574449413194,2
20033211,574463926476,2
20033211,574478423402,3
20033211,574485896560,1
20033211,574490216669,1
20033211,574492290565,3
20033212,574402442675,1
20033212,574448546947,3
20033212,574451677118,1
20033212,574462659403,3
20033212,574474333877,3
20033212,574480911473,1
20033212,574492632066,2
20033213,574429162411,2
20033213,574429212394,1
20033213,574438554090,2
20033213,574447736272,2
20033213,574456740862,2
20033213,574462722455,1
20033213,574474333877,2
20033214,574401147676,1
20033214,574401698889,4
20033214,574404270735,2
20033214,574414084742,2
20033214,574414940629,1
20033214,574432268235,1
20033214,574449563565,3
20033215,574401698889,2
20033215,574406778568,1
20033215,574412287351,1
20033215,574422397958,2
20033215,574442765000,1
20033215,574448789045,2
20033215,574449563565,2
20033215,574453697906,1
20033215,574462317681,1
20033215,574481577431,1
20033215,574483548556,2
20033215,574488005980,1
20033216,574412307019,1
20033216,574429162411,4
20033216,574438439324,2
20033216,574441377813,3
20033216,574481602994,1
20033216,574489256792,1
20033216,574495597477,3
20033217,574413631071,1
20033217,574421633754,2
20033217,574431766661,1
20033218,574403982995,2
20033218,574426287708,1
20033218,574431102926,3
20033218,574438636758,3
20033218,574445854142,1
20033218,574448214582,2
20033218,574453697906,1
20033218,574456888414,2
20033218,574458415882,1
20033218,574468334957,1
20033219,574416462413,1
20033219,574424087903,1
20033219,574436534326,4
20033219,574450529566,1
20033219,574473526600,3
20033219,574483548556,1
20033220,574416065933,1
20033220,574429488233,2
20033220,574431766661,1
20033220,574431792763,2
20033221,574426287708,1
20033221,574426287708,3
20033221,574427535275,1
20033221,574436908190,1
20033221,574438938970,1
20033221,574467617127,2
20033221,574483804747,1
20033221,574484192162,1
20033221,574488966550,2
20033221,574491296256,4
20033221,574492698849,1
20033222,574404486681,3
20033222,574424372201,1
20033222,574426410602,2
20033222,574428086068,2
20033222,574437053848,2
20033222,574437877616,3
20033222,574451677118,1
20033223,574410016368,1
20033223,574419810172,1
20033223,574427535275,4
20033223,574439320782,1
20033223,574446859498,1
20033223,574446859498,4
20033223,574480616369,2
20033224,574410540967,1
20033224,574445585740,3
20033224,574458415882,2
20033224,574483548556,1
20033224,574483804747,2
20033224,574486170068,1
20033224,574493175249,4
20033224,574493315199,1
20033225,574403982995,1
20033225,574416727803,1
20033225,574431766661,1
20033226,574401147676,4
20033226,574412581907,1
20033226,574418480066,2
20033226,574429732656,1
20033226,574437877616,2
20033226,574444829298,1
20033226,574444946807,2
20033226,574449605896,1
20033226,574479262198,2
20033227,574418848329,1
20033227,574426573494,2
20033227,574458771689,2
20033227,574467617127,3
20033227,574480911473,3
20033228,574401713944,1
20033228,574412010806,4
20033228,574418072861,3
20033228,574422716529,2
20033228,574423999766,1
20033228,574425069329,1
20033228,574458771689,2
20033228,574486541227,1
20033229,574418231424,2
20033229,574419810172,1
20033229,574428512332,3
20033229,574435203929,3
20033229,574480012089,4
20033229,574486783001,1
20033230,574418072861,4
20033230,574439922191,1
20033230,574453954332,1
20033230,574462659403,3
20033231,574428006583,1
20033231,574436245688,1
20033231,574438453481,3
20033231,574451416037,2
20033231,574465679850,1
20033231,574475590649,3
20033231,574481602994,2
20033232,574412642027,4
20033232,574422397958,1
20033232,574452909883,3
20033232,574454879452,2
20033232,574467656334,3
20033232,574483180267,2
20033232,574493315199,1
20033233,574402442675,1
20033233,574408912854,2
20033233,574411987173,2
20033233,574423480773,1
20033233,574439121281,1
20033233,574451824139,1
20033233,574459160316,1
20033233,574462596083,1
20033233,574465679850,2
20033233,574484076944,1
20033233,574484903473,3
20033234,574403982995,2
20033234,574416727803,4
20033234,574444138575,1
20033234,574481475306,1
20033235,574434497775,1
20033235,574453288646,1
20033235,574463070811,4
20033236,574401147676,3
20033236,574454801871,1
20033236,574463832528,1
20033236,574473547794,1
20033236,574474427515,1
20033237,574413759826,1
20033237,574424383317,2
20033237,574438188638,1
20033237,574444946807,1
20033237,574449605896,2
20033237,574463926476,1
20033237,574479894192,1
20033237,574484903473,2
20033237,574491379250,1
20033237,574491379250,3
20033237,574494824581,2
20033238,574404270735,1
20033238,574440875862,4
20033238,574460715123,2
20033238,574490216669,2
20033239,574409856524,1
20033239,574423924138,2
20033239,574429162411,1
20033239,574429488233,1
20033239,574437877616,1
20033239,574447447436,1
20033239,574448546947,2
20033239,574451956079,3
20033239,574454801871,1
20033239,574466662197,1
20033239,574484586646,3
20033240,574424688489,1
20033240,574428512332,2
20033240,574439121281,1
20033240,574447791484,2
20033240,574480012089,1
20033240,574488572539,3
20033240,574491853841,1
20033241,574401713944,2
20033241,574408012913,4
20033241,574412010806,2
20033241,574444138575,3
20033241,574449413194,3
20033241,574466662197,1
20033242,574458625940,2
20033242,574463832528,2
20033242,574469180387,3
20033242,574494963149,1
20033243,574416065933,2
20033243,574424087903,1
20033243,574434497775,2
20033243,574438453481,1
20033243,574445670446,1
20033243,574453954332,1
20033243,574453973300,1
20033244,574404627516,2
20033244,574420986384,1
20033244,574429732656,1
20033244,574441377813,4
20033244,574442765000,4
20033244,574443755826,3
20033244,574462722455,1
20033244,574492127844,2
20033245,574407557549,1
20033245,574409856524,2
20033245,574418284210,2
20033245,574422277538,1
20033245,574427008440,2
20033245,574436908190,2
20033245,574447766696,1
20033245,574456167029,4
20033245,574466662197,1
20033245,574472195045,1
20033246,574401713944,4
20033246,574403982995,2
20033246,574409189656,1
20033246,574412307019,1
20033246,574413631071,1
20033246,574426287708,1
20033246,574432268235,3
20033246,574435388720,3
20033246,574447952203,1
20033246,574450529566,3
20033246,574451651808,1
20033246,574469180387,1
20033246,574474791408,1
20033246,574475789355,1
20033246,574477709209,1
20033246,574486851339,1
20033247,574402442675,1
20033247,574402510495,2
20033247,574405947145,4
20033247,574421188684,4
20033247,574425725994,3
20033247,574426015271,2
20033247,574438453481,1
20033247,574457102141,4
20033247,574461431124,1
20033247,574469567187,1
20033247,574475590649,1
20033247,574485560570,1
20033247,574486783001,2
20033248,574401147676,1
20033248,574410540967,1
20033248,574411236759,1
20033248,574428086068,4
20033248,574430703427,1
20033249,574402712185,2
20033249,574411987173,1
20033249,574419782725,1
20033249,574422277538,2
20033249,574447766696,4
20033249,574458771689,1
20033249,574479927820,1
20033250,574404627516,1
20033250,574461829917,3
20033250,574476705728,3
20033250,574485560570,1
20033250,574485896560,1
20033251,574412321822,3
20033252,574429162411,2
20033252,574439121281,3
20033252,574469567187,2
20033252,574485097457,1
20033253,574403916710,1
20033253,574421633754,3
20033253,574432268235,4
20033253,574438829548,1
20033253,574443722596,1
20033253,574449413194,1
20033253,574479307520,3
20033253,574482475820,3
20033253,574485628963,1
20033253,574492127844,1
20033254,574418848329,1
20033254,574438554090,1
20033254,574448546947,1
20033254,574456167029,1
20033254,574474427515,2
20033254,574480012089,1
20033254,574491765163,2
20033254,574492127844,3
20033255,574412287351,1
20033255,574412287351,3
20033255,574416462413,1
20033255,574418647592,1
20033255,574435203929,1
20033255,574461216611,3
20033255,574481602994,1
20033255,574483180267,1
20033255,574483548556,2
20033256,574426287708,3
20033256,574467617127,3
20033256,574470528150,1
20033256,574491296256,1
20033257,574403916710,1
20033257,574418480066,2
20033257,574427008440,2
20033257,574442765000,2
20033257,574445585740,2
20033257,574477622296,2
20033258,574424383317,2
20033258,574446859498,1
20033258,574472908417,2
20033258,574483180267,1
20033258,574491058128,1
20033258,574493315199,1
20033259,574409856524,3
20033259,574425069329,1
20033259,574426015271,2
20033259,574427535275,1
20033259,574430133102,1
20033259,574431679997,2
20033259,574431766661,1
20033259,574443710884,4
20033259,574451651808,2
20033259,574467617127,2
20033259,574475172017,2
20033259,574477622296,1
20033260,574411987173,2
20033260,574429133945,1
20033260,574429488233,4
20033260,574447447436,1
20033260,574453353917,1
20033260,574453973300,1
20033260,574469180387,2
20033260,574477709209,1
20033261,574412321822,1
20033261,574417625717,1
20033261,574430133102,3
20033261,574434497775,1
20033261,574445854142,1
20033262,574408899571,2
20033262,574419810172,2
20033262,574426573494,2
20033262,574443755826,2
20033262,574447138533,2
20033262,574482475820,1
20033262,574486170068,3
